usage_id,subscription_id,usage_date,feature_name,usage_count,usage_duration_secs,error_count,is_beta_feature
U-17d19b,S-d4d476,2023-09-02,feature_1,10,1428,0,True
U-11d7c8,S-d4d476,2024-04-03,feature_1,8,704,0,True
U-2cbaac,S-d4d476,2024-04-06,feature_18,11,2184,2,False
U-bfaaf2,S-d4d476,2024-01-01,feature_35,12,3275,1,False
U-ea58c4,S-d4d476,2023-08-08,feature_35,8,1844,1,False
U-e55973,S-d4d476,2023-11-12,feature_3,12,2511,0,False
U-01dd9d,S-d4d476,2023-12-27,feature_8,7,1062,2,False
U-75caeb,S-d4d476,2024-03-04,feature_35,4,6781,0,False
U-fd7f1e,S-d4d476,2023-10-11,feature_3,5,1845,0,False
U-3f6024,S-d4d476,2024-04-30,feature_1,5,1070,1,False
U-9e5c10,S-d4d476,2023-09-26,feature_18,10,1229,0,False
U-190df1,S-d4d476,2024-07-19,feature_1,0,456,0,False
U-be4541,S-d4d476,2023-08-16,feature_8,10,3165,2,False
U-d1ad8f,S-b23337,2024-10-25,feature_1,7,579,1,False
U-8e0b04,S-b23337,2024-10-19,feature_33,12,1539,0,True
U-3fd634,S-b23337,2024-11-04,feature_35,10,850,0,False
U-83c374,S-b23337,2024-10-10,feature_35,13,6254,0,False
U-10387c,S-b23337,2024-10-26,feature_12,14,690,1,False
U-7f069c,S-b23337,2024-10-20,feature_39,12,3415,1,False
U-4b6c80,S-b23337,2024-09-27,feature_18,13,9763,0,False
U-8084fa,S-b23337,2024-10-24,feature_28,11,9085,0,False
U-592c3a,S-b23337,2024-11-09,feature_11,18,4012,1,False
U-7b664d,S-b23337,2024-12-14,feature_38,6,3001,0,False
U-e24c8b,S-b23337,2024-10-12,feature_28,13,427,0,False
U-719b9a,S-b23337,2024-10-26,feature_35,8,1648,0,False
U-842240,S-b23337,2024-09-27,feature_11,11,6050,0,False
U-2a6104,S-b23337,2024-10-02,feature_38,15,4838,0,False
U-96caa1,S-b23337,2024-10-29,feature_1,9,2412,0,False
U-1525d7,S-b23337,2024-11-12,feature_13,17,372,0,False
U-f863f0,S-b23337,2024-12-06,feature_1,17,4912,0,False
U-ef21ac,S-b23337,2024-12-08,feature_39,13,6237,1,False
U-0dcc98,S-b23337,2024-12-22,feature_18,14,8510,0,False
U-0962e0,S-b23337,2024-12-22,feature_4,8,2235,0,False
U-b431c3,S-b23337,2024-10-04,feature_35,11,8120,0,False
U-f3fc0c,S-b23337,2024-10-05,feature_35,11,2882,0,False
U-8d5f2b,S-b23337,2024-11-12,feature_7,11,8341,0,False
U-d26f44,S-b23337,2024-11-21,feature_33,16,2353,1,False
U-d22738,S-b23337,2024-11-21,feature_8,11,1242,0,False
U-d9c232,S-b23337,2024-11-11,feature_18,10,4405,0,False
U-427d59,S-b23337,2024-12-29,feature_30,14,1508,0,False
U-343720,S-b23337,2024-11-13,feature_39,13,2320,0,False
U-d715e5,S-b23337,2024-12-24,feature_11,9,1364,1,False
U-01340b,S-9d6621,2024-10-10,feature_36,13,729,1,False
U-3b62dd,S-9d6621,2024-11-25,feature_3,10,3543,0,False
U-a961a8,S-9d6621,2024-11-19,feature_8,20,1020,0,False
U-9479f0,S-9d6621,2024-10-09,feature_1,12,2711,0,False
U-b965ee,S-9d6621,2024-11-25,feature_3,10,1759,1,False
U-b52150,S-9d6621,2024-10-17,feature_13,9,1564,0,True
U-04d67f,S-9d6621,2024-10-10,feature_11,11,3923,1,False
U-215389,S-9d6621,2024-12-29,feature_8,14,3719,1,True
U-2ce0cd,S-9d6621,2024-11-20,feature_4,15,404,0,False
U-ae17c0,S-9d6621,2024-10-31,feature_7,6,2997,0,False
U-f74367,S-9d6621,2024-10-09,feature_35,14,4148,0,False
U-d49fa6,S-9d6621,2024-12-23,feature_38,5,3178,0,False
U-9790fc,S-9d6621,2024-12-25,feature_11,6,4197,0,True
U-565d11,S-9d6621,2024-10-24,feature_12,10,691,0,False
U-ee736b,S-9d6621,2024-11-09,feature_39,6,1745,0,False
U-767e9f,S-9d6621,2024-11-28,feature_12,15,5037,0,True
U-c8696a,S-9d6621,2024-10-11,feature_1,16,2197,0,False
U-884a58,S-9d6621,2024-11-18,feature_7,19,2817,0,False
U-cefb2a,S-9d6621,2024-10-20,feature_7,13,3301,0,False
U-5bcbdb,S-9d6621,2024-10-21,feature_33,10,5027,0,False
U-633d2e,S-9d6621,2024-11-24,feature_39,9,1928,0,False
U-cf2f2e,S-9d6621,2024-10-29,feature_3,3,2550,0,False
U-743f69,S-9d6621,2024-11-20,feature_7,15,2197,0,False
U-1d0adf,S-9d6621,2024-10-24,feature_7,8,2565,0,False
U-bb93bc,S-9d6621,2024-11-14,feature_30,12,6926,0,False
U-18863e,S-9d6621,2024-12-24,feature_18,18,1073,0,False
U-2cab1c,S-9d6621,2024-11-14,feature_33,17,3336,0,False
U-f5d865,S-9d6621,2024-11-15,feature_29,7,4851,0,False
U-548c4e,S-9d6621,2024-11-14,feature_36,10,3366,0,False
U-501aab,S-9d6621,2024-12-17,feature_39,11,1713,0,False
U-c03e34,S-9d6621,2024-12-02,feature_29,13,11698,0,False
U-8dfc7f,S-9d6621,2024-10-03,feature_29,10,7510,0,False
U-545764,S-9d6621,2024-10-11,feature_28,16,3852,2,False
U-44c9e3,S-9d6621,2024-11-22,feature_7,14,5956,1,False
U-da472c,S-9d6621,2024-12-09,feature_1,13,6844,0,False
U-28b80f,S-9d6621,2024-10-11,feature_29,16,3504,0,False
U-45f324,S-9d6621,2024-11-15,feature_3,14,3464,0,False
U-945ea9,S-9d6621,2024-11-28,feature_38,7,8403,0,False
U-e82a73,S-9d6621,2024-11-06,feature_39,16,2540,1,False
U-110cd1,S-ca878d,2024-12-02,feature_13,5,3690,0,False
U-5b61d3,S-ca878d,2024-10-15,feature_30,9,2332,0,False
U-986d43,S-ca878d,2024-12-24,feature_18,11,2022,0,False
U-8d9725,S-ca878d,2024-12-17,feature_1,16,2947,0,False
U-dadfac,S-ca878d,2024-11-22,feature_1,14,2484,0,False
U-542acf,S-ca878d,2024-12-09,feature_30,14,6422,0,False
U-a5d983,S-ca878d,2024-11-06,feature_1,18,2318,0,False
U-2d48aa,S-ca878d,2024-11-28,feature_7,16,2428,0,False
U-c264f3,S-ca878d,2024-11-11,feature_29,14,172,0,False
U-0c137a,S-ca878d,2024-11-21,feature_3,14,6103,1,False
U-23f3aa,S-ca878d,2024-11-30,feature_1,16,2103,0,False
U-7f7106,S-ca878d,2024-10-12,feature_8,12,774,0,True
U-2f0fed,S-ca878d,2024-10-16,feature_35,11,6258,0,False
U-2c2547,S-ca878d,2024-10-14,feature_38,11,1840,0,False
U-96856f,S-ca878d,2024-11-26,feature_33,8,1819,0,False
U-c2de0c,S-ca878d,2024-11-11,feature_28,17,1944,0,False
U-d148b5,S-ca878d,2024-11-19,feature_35,20,2324,0,True
U-45fb94,S-ca878d,2024-11-19,feature_7,11,2541,0,False
U-98d2df,S-ca878d,2024-10-11,feature_35,15,3567,1,False
U-4cd17b,S-ca878d,2024-12-13,feature_28,9,5771,0,True
U-8adf60,S-ca878d,2024-12-05,feature_39,11,2499,0,False
U-1bca3c,S-ca878d,2024-12-04,feature_18,11,2457,0,False
U-c54557,S-ca878d,2024-10-10,feature_7,13,6852,1,False
U-9d79e0,S-ca878d,2024-12-01,feature_36,9,3668,0,False
U-d2dacb,S-ca878d,2024-11-19,feature_38,5,444,0,False
U-212dbb,S-ca878d,2024-12-10,feature_33,12,2162,0,False
U-5ad1ca,S-ca878d,2024-10-16,feature_8,15,2026,0,False
U-538225,S-3731bb,2024-11-21,feature_30,15,10181,1,False
U-d51f43,S-3731bb,2024-12-29,feature_29,10,2055,0,False
U-a9aa5d,S-3731bb,2024-12-30,feature_4,10,4521,0,False
U-99a086,S-3731bb,2024-12-18,feature_7,13,5294,0,False
U-323d1e,S-3731bb,2024-12-19,feature_4,12,1108,1,True
U-ba8029,S-3731bb,2024-11-26,feature_4,9,2512,0,False
U-4032dc,S-3731bb,2024-12-04,feature_3,14,4742,0,False
U-eccf63,S-3731bb,2024-11-23,feature_4,11,1915,0,False
U-365139,S-3731bb,2024-12-08,feature_11,8,3553,0,False
U-48b4ee,S-3731bb,2024-12-20,feature_36,13,816,0,False
U-49dd70,S-3731bb,2024-11-24,feature_18,8,1618,1,False
U-dc8cb1,S-3731bb,2024-12-04,feature_30,10,249,0,False
U-958218,S-3731bb,2024-12-17,feature_1,7,929,0,False
U-466f5f,S-3731bb,2024-11-15,feature_12,12,1943,0,False
U-2cb530,S-3731bb,2024-12-08,feature_12,10,1487,0,True
U-52777c,S-3731bb,2024-12-17,feature_32,14,2097,0,False
U-f524cb,S-3731bb,2024-11-06,feature_29,14,3407,0,False
U-8b921b,S-3731bb,2024-11-17,feature_38,12,3418,0,True
U-a7f7ba,S-3731bb,2024-11-04,feature_8,10,2700,0,False
U-fb2e1e,S-3731bb,2024-11-03,feature_7,13,1869,0,False
U-eb9357,S-3731bb,2024-11-30,feature_29,15,2373,0,False
U-a3cd1f,S-3731bb,2024-12-13,feature_39,6,3710,1,False
U-9a4d8c,S-3731bb,2024-11-25,feature_3,10,7142,2,False
U-762244,S-3731bb,2024-12-09,feature_28,12,4112,1,True
U-855988,S-3731bb,2024-11-14,feature_7,9,7154,0,False
U-5adc40,S-d029cf,2024-12-02,feature_10,10,1916,0,False
U-3f2c8b,S-d029cf,2024-11-24,feature_6,5,4121,1,False
U-586711,S-d029cf,2024-11-18,feature_11,12,8093,0,False
U-2e17b0,S-d029cf,2024-11-30,feature_39,10,252,0,False
U-54ab22,S-d029cf,2024-12-29,feature_39,18,2567,0,False
U-dbd0ae,S-d029cf,2024-12-02,feature_6,18,4742,0,False
U-ee2de6,S-d029cf,2024-12-15,feature_9,10,1909,1,False
U-ff736c,S-d029cf,2024-11-25,feature_9,11,5093,0,False
U-fda499,S-d029cf,2024-12-24,feature_22,10,2131,0,False
U-634336,S-d029cf,2024-12-12,feature_35,8,2411,0,False
U-e88dad,S-d029cf,2024-12-28,feature_20,12,1564,0,False
U-be54a0,S-d029cf,2024-11-27,feature_9,14,6785,0,False
U-f7e308,S-d029cf,2024-12-08,feature_33,13,2040,0,False
U-411a0f,S-d029cf,2024-11-21,feature_4,7,370,1,True
U-bf6753,S-d029cf,2024-11-18,feature_13,7,293,0,False
U-f6f43a,S-d029cf,2024-12-10,feature_34,9,2934,1,False
U-24600e,S-d029cf,2024-12-21,feature_30,12,1886,1,False
U-135a02,S-d029cf,2024-11-21,feature_20,6,5501,0,False
U-ac8c6d,S-d029cf,2024-12-16,feature_25,12,1887,0,False
U-4978a4,S-d029cf,2024-12-14,feature_11,13,2757,0,False
U-02c813,S-d029cf,2024-12-05,feature_40,7,3444,2,False
U-74cfd1,S-d029cf,2024-12-19,feature_13,10,1740,0,False
U-4c69cf,S-d029cf,2024-12-11,feature_11,15,1782,0,False
U-d18ec5,S-d029cf,2024-12-28,feature_12,17,725,0,False
U-12a5ab,S-d029cf,2024-12-19,feature_10,13,3335,0,False
U-45341f,S-d029cf,2024-12-25,feature_11,10,416,0,False
U-0c2c0f,S-d029cf,2024-11-29,feature_8,3,2065,0,False
U-d5d284,S-d029cf,2024-12-21,feature_30,13,3662,1,False
U-137443,S-d029cf,2024-12-30,feature_27,7,746,0,False
U-eeb3f0,S-d029cf,2024-11-20,feature_20,5,4265,0,False
U-1acf9d,S-d029cf,2024-12-07,feature_10,19,1653,0,False
U-e4229a,S-d029cf,2024-12-24,feature_20,12,5229,0,False
U-e0e382,S-d029cf,2024-12-01,feature_11,8,2029,1,False
U-a6d80a,S-d029cf,2024-12-06,feature_40,19,734,0,False
U-3cb84a,S-d029cf,2024-12-18,feature_10,6,898,0,False
U-4629d9,S-d029cf,2024-12-22,feature_25,8,1814,0,False
U-100ad7,S-d029cf,2024-11-21,feature_35,12,3532,0,False
U-6b1d78,S-ced59a,2024-12-04,feature_11,11,5262,0,True
U-cb4a01,S-ced59a,2024-11-14,feature_9,12,2989,0,False
U-a1c9ad,S-ced59a,2024-11-26,feature_11,7,2278,0,False
U-b064fd,S-ced59a,2024-11-20,feature_10,7,4537,0,False
U-176817,S-ced59a,2024-12-27,feature_12,6,3825,1,False
U-418bb1,S-ced59a,2024-11-23,feature_20,11,2999,0,False
U-ea312b,S-ced59a,2024-12-06,feature_34,4,2199,0,False
U-240140,S-ced59a,2024-12-18,feature_13,14,1029,0,False
U-e70bb2,S-ced59a,2024-11-18,feature_9,13,1517,0,False
U-75af6e,S-ced59a,2024-12-02,feature_40,10,8152,1,False
U-87c047,S-ced59a,2024-12-13,feature_12,15,965,0,True
U-c5312a,S-ced59a,2024-12-25,feature_34,9,1476,0,False
U-325ce5,S-ced59a,2024-12-13,feature_27,10,728,0,False
U-6e826c,S-ced59a,2024-11-15,feature_8,8,5649,0,False
U-fa917c,S-ced59a,2024-11-27,feature_13,21,781,0,False
U-e95be0,S-ced59a,2024-11-28,feature_39,7,1291,0,False
U-7a3bfe,S-ced59a,2024-11-30,feature_33,15,2395,0,False
U-0534bd,S-ced59a,2024-12-28,feature_25,18,4618,1,False
U-cae868,S-ced59a,2024-11-12,feature_10,12,5256,0,False
U-bfd403,S-ced59a,2024-11-26,feature_25,7,2797,0,True
U-b681af,S-ced59a,2024-12-05,feature_40,11,4082,0,False
U-81fdbc,S-ced59a,2024-11-15,feature_6,9,8230,1,False
U-1dc8c8,S-ced59a,2024-12-05,feature_40,8,1701,0,False
U-72b776,S-ced59a,2024-11-16,feature_20,10,1866,1,False
U-a26b79,S-ced59a,2024-12-22,feature_32,10,554,1,False
U-44e294,S-ced59a,2024-11-24,feature_12,15,1859,0,False
U-0e3b81,S-ced59a,2024-12-07,feature_32,15,1501,0,False
U-743afc,S-ced59a,2024-12-11,feature_20,16,2287,1,False
U-6aad22,S-ced59a,2024-11-26,feature_27,9,1847,0,False
U-295033,S-ced59a,2024-11-28,feature_33,17,2458,1,False
U-0d8252,S-ced59a,2024-12-06,feature_9,13,2178,1,False
U-b292ce,S-ced59a,2024-12-21,feature_35,7,8478,0,False
U-3f0e21,S-5ec87c,2024-12-15,feature_40,13,7587,0,False
U-01bbec,S-5ec87c,2024-11-25,feature_40,14,5358,0,False
U-b419e1,S-5ec87c,2024-12-16,feature_6,13,3124,1,False
U-600159,S-5ec87c,2024-12-06,feature_12,9,2197,0,False
U-f3d0c8,S-5ec87c,2024-12-27,feature_22,9,3285,0,False
U-9822a2,S-5ec87c,2024-12-08,feature_27,8,2389,1,True
U-dbf50f,S-5ec87c,2024-11-25,feature_30,12,1592,0,False
U-97a31b,S-5ec87c,2024-11-25,feature_39,15,3055,0,True
U-000d89,S-5ec87c,2024-12-01,feature_33,12,1954,0,False
U-9e9f5c,S-5ec87c,2024-11-30,feature_4,10,6127,0,False
U-40d417,S-5ec87c,2024-12-22,feature_11,10,2156,0,False
U-7944a7,S-5ec87c,2024-12-19,feature_22,13,6936,0,False
U-d412e2,S-5ec87c,2024-11-24,feature_33,11,1089,0,False
U-b6639b,S-5ec87c,2024-12-25,feature_10,9,2869,1,False
U-6a1248,S-5ec87c,2024-11-24,feature_12,9,328,2,False
U-35744a,S-5ec87c,2024-12-22,feature_4,12,1114,0,False
U-2d1c73,S-5ec87c,2024-11-25,feature_39,18,3684,0,False
U-c51acc,S-5ec87c,2024-12-06,feature_9,7,3798,0,False
U-22e6b8,S-5ec87c,2024-12-21,feature_25,9,1596,1,False
U-37a901,S-5ec87c,2024-12-01,feature_40,12,4688,0,False
U-c9463c,S-5ec87c,2024-11-25,feature_11,10,1798,0,False
U-00ae7c,S-5ec87c,2024-12-22,feature_35,13,4818,0,False
U-b8255c,S-5ec87c,2024-12-18,feature_27,16,1348,1,False
U-af7e21,S-5ec87c,2024-12-26,feature_35,6,768,0,False
U-ace4be,S-5ec87c,2024-12-16,feature_34,12,1803,0,False
U-53b0af,S-5ec87c,2024-11-23,feature_11,12,4000,0,False
U-0ca8d7,S-5ec87c,2024-12-16,feature_4,14,2758,0,False
U-b9289a,S-5ec87c,2024-12-23,feature_11,13,4709,1,False
U-ec49c4,S-5ec87c,2024-11-24,feature_13,17,3889,1,False
U-85f211,S-5ec87c,2024-11-26,feature_35,14,1574,0,False
U-537e72,S-336276,2024-06-04,feature_16,11,2466,0,False
U-e83250,S-336276,2024-02-15,feature_20,6,2935,2,False
U-f81701,S-336276,2024-08-08,feature_12,5,1575,1,False
U-c7d2fe,S-336276,2023-11-05,feature_8,8,1654,2,False
U-138302,S-336276,2024-09-01,feature_37,7,4840,0,False
U-5a3806,S-336276,2024-05-17,feature_14,12,2215,1,False
U-b985d2,S-336276,2024-07-26,feature_20,13,800,1,False
U-082f5b,S-336276,2024-01-03,feature_5,7,6822,0,False
U-ceb0b4,S-336276,2024-08-31,feature_14,11,1580,1,False
U-2a131f,S-336276,2024-09-03,feature_27,12,3326,2,False
U-f66ef2,S-336276,2024-09-10,feature_16,10,2461,0,False
U-e9255d,S-336276,2024-05-15,feature_21,10,2193,1,False
U-ef4c57,S-336276,2024-07-29,feature_37,10,2288,1,False
U-92f3b4,S-336276,2024-06-20,feature_27,9,4061,0,False
U-a5fec6,S-336276,2024-02-05,feature_10,16,2086,0,False
U-2c32da,S-336276,2023-11-06,feature_37,7,1017,0,False
U-34dc6e,S-336276,2024-04-22,feature_36,9,1693,0,False
U-5edbf2,S-336276,2024-10-12,feature_28,9,2081,2,False
U-86c02d,S-336276,2024-03-14,feature_37,11,7805,0,False
U-bcb4e1,S-336276,2024-09-14,feature_5,8,4588,1,False
U-5449a0,S-87e46b,2024-01-17,feature_31,7,9610,1,False
U-2f8c16,S-87e46b,2024-04-27,feature_9,10,3354,0,False
U-811de1,S-87e46b,2024-08-24,feature_6,12,1610,1,False
U-badea2,S-87e46b,2024-07-22,feature_11,11,3924,1,True
U-f35741,S-87e46b,2024-08-09,feature_16,8,8080,0,False
U-9e0717,S-87e46b,2023-10-23,feature_9,12,1382,0,False
U-db908b,S-87e46b,2024-09-01,feature_5,10,6637,1,False
U-9c2ed4,S-87e46b,2024-01-01,feature_10,17,2699,1,True
U-e84e0d,S-87e46b,2023-11-05,feature_37,11,3328,1,False
U-a3e63f,S-87e46b,2023-09-05,feature_14,10,581,0,False
U-130691,S-87e46b,2024-09-28,feature_16,10,2004,0,True
U-1579f7,S-87e46b,2024-06-07,feature_16,11,2001,0,False
U-7956a6,S-87e46b,2024-10-04,feature_20,17,2334,0,False
U-572c8d,S-87e46b,2024-05-04,feature_21,8,1434,2,False
U-ef039d,S-87e46b,2024-10-15,feature_31,7,3962,0,False
U-b4c303,S-87e46b,2024-05-01,feature_36,6,2639,1,False
U-da7b99,S-87e46b,2024-06-19,feature_10,15,1046,0,False
U-8521e0,S-87e46b,2023-07-31,feature_24,9,2509,0,False
U-8842e0,S-87e46b,2024-07-02,feature_28,11,447,0,True
U-f13032,S-87e46b,2024-05-24,feature_28,11,1082,0,False
U-4b4e07,S-4af633,2024-04-05,feature_9,12,515,1,False
U-c77337,S-4af633,2024-12-19,feature_1,10,519,0,False
U-fda98e,S-4af633,2024-06-26,feature_39,10,1362,0,False
U-6d403d,S-4af633,2024-02-03,feature_27,10,3851,0,False
U-a6efa9,S-4af633,2024-09-06,feature_18,10,1527,0,False
U-5a80bb,S-4af633,2024-03-11,feature_22,7,5395,0,False
U-3ed902,S-4af633,2024-02-29,feature_30,15,2698,0,False
U-479fcc,S-4af633,2024-02-07,feature_9,9,6432,0,False
U-8491d1,S-4af633,2024-11-21,feature_21,15,6246,0,False
U-e8053f,S-4af633,2024-02-11,feature_31,12,2278,1,False
U-f77bea,S-4af633,2024-07-28,feature_1,12,881,0,True
U-e037b6,S-4af633,2024-07-12,feature_11,12,5725,0,False
U-eddf38,S-4af633,2024-12-01,feature_21,14,3759,1,False
U-c00142,S-4af633,2024-12-01,feature_7,14,9523,0,False
U-f9a3ff,S-4af633,2024-12-04,feature_26,16,4526,0,False
U-f526d9,S-4af633,2024-06-13,feature_30,13,2629,1,False
U-be5a96,S-4af633,2024-07-07,feature_16,18,3832,0,False
U-4235ba,S-4af633,2024-11-02,feature_21,14,3471,0,False
U-2fd5b0,S-4af633,2024-03-11,feature_25,10,1338,0,False
U-6099ac,S-4af633,2024-03-09,feature_16,10,4109,0,False
U-a36c01,S-4af633,2024-12-04,feature_10,15,3857,0,False
U-b0e634,S-4af633,2024-02-09,feature_12,15,418,0,False
U-dfa56c,S-4af633,2024-06-07,feature_15,11,3382,0,False
U-fb8290,S-4af633,2024-04-05,feature_7,13,1650,0,False
U-5c0a15,S-4af633,2024-02-28,feature_12,13,3879,0,False
U-eb03be,S-4af633,2024-12-22,feature_3,12,3476,0,False
U-d4a456,S-4af633,2024-03-26,feature_26,23,2141,0,False
U-07f035,S-4af633,2024-06-23,feature_16,15,3789,0,False
U-93771c,S-4af633,2024-04-25,feature_7,13,4456,0,False
U-c9a1a6,S-4af633,2024-07-13,feature_17,15,964,0,False
U-eb3e19,S-4af633,2024-10-13,feature_32,9,2382,0,False
U-c91c1f,S-4af633,2024-09-08,feature_3,17,5660,0,False
U-cabf47,S-4af633,2024-08-09,feature_34,15,3958,0,False
U-596210,S-4af633,2024-07-20,feature_27,11,6420,0,False
U-351435,S-4af633,2024-03-15,feature_25,18,4587,0,False
U-c78c02,S-4af633,2024-06-13,feature_22,9,4249,0,False
U-563e64,S-4af633,2024-11-29,feature_34,6,2704,0,False
U-724317,S-4af633,2024-10-31,feature_34,10,7337,0,True
U-1410a0,S-4af633,2024-02-21,feature_21,9,2932,0,False
U-26e362,S-04d4ff,2024-08-08,feature_30,12,3211,0,False
U-22513d,S-04d4ff,2024-11-10,feature_7,12,2268,0,False
U-d67279,S-04d4ff,2024-05-29,feature_22,10,3167,0,False
U-74fb1a,S-04d4ff,2024-03-27,feature_12,13,6595,0,False
U-02a350,S-04d4ff,2024-04-05,feature_34,11,271,0,False
U-4887a7,S-04d4ff,2024-09-07,feature_7,18,2330,0,True
U-01c22b,S-04d4ff,2024-08-12,feature_10,7,1372,0,True
U-1b17fd,S-04d4ff,2024-08-26,feature_30,12,2666,0,False
U-330907,S-04d4ff,2024-04-07,feature_16,9,1112,1,False
U-9dfa29,S-04d4ff,2024-03-09,feature_11,14,2899,0,False
U-9c2b1a,S-04d4ff,2024-08-18,feature_10,9,7215,0,False
U-38d3ab,S-04d4ff,2024-03-21,feature_19,10,5197,0,False
U-749754,S-04d4ff,2024-12-09,feature_39,10,1002,0,True
U-e01b4f,S-04d4ff,2024-10-31,feature_34,15,4159,0,False
U-87b46a,S-04d4ff,2024-04-20,feature_31,13,5222,0,False
U-c2cf15,S-04d4ff,2024-08-28,feature_39,13,1857,0,False
U-38966f,S-04d4ff,2024-04-05,feature_30,18,4271,0,True
U-d1756d,S-04d4ff,2024-12-11,feature_26,5,5907,0,False
U-6a75ad,S-04d4ff,2024-08-25,feature_10,7,641,0,False
U-5de54f,S-04d4ff,2024-06-02,feature_18,8,4596,0,True
U-300b89,S-04d4ff,2024-09-22,feature_7,18,833,0,False
U-ef624a,S-04d4ff,2024-02-25,feature_19,15,1519,0,False
U-dc7e64,S-04d4ff,2024-05-24,feature_33,11,5554,0,False
U-eae7c4,S-04d4ff,2024-05-07,feature_30,10,929,0,False
U-3a8e42,S-04d4ff,2024-06-11,feature_33,13,1669,1,False
U-e305c6,S-04d4ff,2024-03-22,feature_26,8,2308,1,False
U-431461,S-04d4ff,2024-12-21,feature_27,13,4693,0,False
U-1fcc75,S-04d4ff,2024-07-19,feature_30,17,919,0,False
U-0f6e38,S-04d4ff,2024-11-16,feature_39,11,3439,0,True
U-9a58a0,S-04d4ff,2024-03-14,feature_39,15,4337,0,False
U-317198,S-04d4ff,2024-11-12,feature_12,11,1610,0,True
U-5c3895,S-04d4ff,2024-09-14,feature_17,12,1308,0,False
U-4a352a,S-af6f81,2024-12-14,feature_23,5,2363,1,False
U-13bc71,S-af6f81,2024-12-27,feature_32,14,1612,2,False
U-abb829,S-af6f81,2024-12-06,feature_29,14,713,0,False
U-fd5c4a,S-af6f81,2024-12-24,feature_33,17,1963,0,False
U-e4ec5e,S-af6f81,2024-12-29,feature_26,14,9541,0,False
U-06c42e,S-af6f81,2024-12-06,feature_32,8,1637,0,False
U-8dcf3a,S-af6f81,2024-12-12,feature_32,11,3625,0,False
U-cd214b,S-af6f81,2024-12-24,feature_29,14,8642,1,False
U-ea9672,S-af6f81,2024-12-29,feature_10,12,2013,0,False
U-078a7e,S-af6f81,2024-12-10,feature_34,9,3621,0,False
U-f0a685,S-af6f81,2024-12-21,feature_27,8,3280,0,False
U-92649d,S-af6f81,2024-12-23,feature_26,10,4749,1,False
U-5338fe,S-af6f81,2024-12-14,feature_38,9,3746,0,False
U-7958e0,S-af6f81,2024-12-22,feature_40,8,3811,1,False
U-5fb779,S-af6f81,2024-12-18,feature_11,9,185,0,True
U-084fd9,S-af6f81,2024-12-29,feature_10,11,4545,1,False
U-b1b66d,S-af6f81,2024-12-18,feature_26,10,2938,1,False
U-146a6b,S-af6f81,2024-12-17,feature_33,12,1618,0,False
U-7bea1d,S-af6f81,2024-12-22,feature_10,14,5315,0,False
U-54f9c5,S-af6f81,2024-12-08,feature_17,10,2534,1,False
U-83c5e1,S-af6f81,2024-12-18,feature_13,17,4001,0,False
U-f1e367,S-af6f81,2024-12-05,feature_8,6,1999,0,False
U-e3ae7b,S-af6f81,2024-12-20,feature_29,13,4749,3,True
U-68d4fc,S-af6f81,2024-12-18,feature_38,8,2286,1,False
U-075f4f,S-af6f81,2024-12-26,feature_34,13,3781,0,False
U-f39bdd,S-af6f81,2024-12-25,feature_39,10,1058,1,False
U-c233d1,S-af6f81,2024-12-15,feature_11,13,1081,0,False
U-61f5ad,S-af6f81,2024-12-21,feature_16,12,1571,3,False
U-51b7c7,S-af6f81,2024-12-12,feature_27,13,2579,2,False
U-3ad1d3,S-af6f81,2024-12-14,feature_26,13,4459,0,False
U-f2199c,S-af6f81,2024-12-06,feature_27,11,2517,0,False
U-5750b6,S-af6f81,2024-12-06,feature_8,12,5605,1,False
U-3ceb0b,S-af6f81,2024-12-26,feature_17,12,2842,0,False
U-173ed3,S-af6f81,2024-12-30,feature_9,12,7678,0,True
U-f354cd,S-af6f81,2024-12-17,feature_29,14,4271,0,False
U-6a8168,S-af6f81,2024-12-07,feature_29,6,3409,1,False
U-5faefc,S-dfe619,2024-12-24,feature_39,12,1635,0,False
U-a10ff8,S-dfe619,2024-12-27,feature_8,10,1908,0,False
U-139574,S-dfe619,2024-12-20,feature_11,11,3299,0,False
U-5eaf2e,S-dfe619,2024-12-28,feature_8,10,850,0,False
U-ae1c28,S-dfe619,2024-12-24,feature_13,8,1721,0,False
U-8c0ae3,S-dfe619,2024-12-22,feature_28,8,1623,1,False
U-08e7cb,S-dfe619,2024-12-20,feature_32,12,1485,1,False
U-dbe2ea,S-dfe619,2024-12-30,feature_28,18,851,0,False
U-80f737,S-dfe619,2024-12-23,feature_16,6,8495,1,True
U-dfa916,S-dfe619,2024-12-23,feature_32,12,3484,1,True
U-ae2d1b,S-dfe619,2024-12-21,feature_9,9,1505,1,False
U-8af9a9,S-dfe619,2024-12-25,feature_40,17,355,0,False
U-a91384,S-dfe619,2024-12-22,feature_9,14,2401,0,False
U-7ebde1,S-dfe619,2024-12-20,feature_33,7,2171,0,False
U-9e5dc4,S-dfe619,2024-12-28,feature_40,6,1750,2,False
U-f43498,S-dfe619,2024-12-29,feature_23,19,4169,0,False
U-c9ca80,S-dfe619,2024-12-23,feature_10,6,1476,0,False
U-c6ab03,S-dfe619,2024-12-22,feature_8,6,2917,2,False
U-bb91a2,S-dfe619,2024-12-23,feature_28,12,5452,1,False
U-c511d9,S-dfe619,2024-12-30,feature_32,13,2126,0,False
