ticket_id,account_id,submitted_at,closed_at,resolution_time_hours,priority,first_response_time_minutes,satisfaction_score,escalation_flag
T-ec470f,A-5790f4,2024-12-26 09:22:00,2024-12-27 06:09:42,20.8,medium,86,,False
T-ea5d9c,A-32fb14,2024-08-24 07:40:00,2024-08-26 05:12:23,45.5,low,23,,False
T-572887,A-32fb14,2024-09-02 16:30:00,2024-09-03 18:07:16,25.6,urgent,96,1.0,False
T-5dc1b5,A-32fb14,2024-10-20 18:55:00,2024-10-22 20:08:38,49.2,low,152,,False
T-8eba44,A-6c093d,2023-07-22 14:38:00,2023-07-23 16:34:07,25.9,medium,35,,False
T-683369,A-6c093d,2023-07-30 17:22:00,2023-08-01 01:58:21,32.6,low,103,5.0,False
T-83bd58,A-6c093d,2024-09-28 11:07:00,2024-09-29 02:05:37,15.0,urgent,15,,False
T-ec37cd,A-296d7c,2023-12-03 15:18:00,2023-12-04 07:52:00,16.6,medium,179,2.0,False
T-716fe7,A-296d7c,2023-12-15 13:06:00,2023-12-16 02:11:41,13.1,medium,45,3.0,False
T-ddf115,A-2b9d3e,2023-09-25 20:58:00,2023-09-28 06:35:27,57.6,urgent,100,2.0,False
T-1225bb,A-2b9d3e,2024-07-01 13:30:00,2024-07-04 13:30:00,72.0,urgent,56,4.0,False
T-b67fe1,A-2b9d3e,2023-12-06 19:44:00,2023-12-08 16:19:50,44.6,urgent,76,2.0,False
T-77e046,A-2b9d3e,2024-12-03 19:33:00,2024-12-04 16:35:21,21.0,high,47,2.0,False
T-f90e10,A-9c18c4,2024-09-17 09:14:00,2024-09-18 01:18:56,16.1,high,122,2.0,False
T-5d5c81,A-37f969,2024-08-12 20:59:00,2024-08-14 02:51:01,29.9,low,38,5.0,False
T-30157e,A-37f969,2023-10-31 10:35:00,2023-11-01 11:42:52,25.1,low,58,,False
T-20db79,A-37f969,2024-02-07 11:40:00,2024-02-10 11:40:00,72.0,low,44,,False
T-6ee78f,A-6da850,2024-03-25 17:36:00,2024-03-26 09:50:01,16.2,medium,90,,True
T-4536dc,A-6da850,2023-11-13 07:53:00,2023-11-15 12:46:27,52.9,medium,31,,False
T-54381f,A-6da850,2024-03-27 20:29:00,2024-03-28 12:10:47,15.7,high,180,,False
T-90e14a,A-6da850,2024-03-18 10:38:00,2024-03-19 19:01:03,32.4,high,44,1.0,False
T-17682c,A-6da850,2024-02-19 08:59:00,2024-02-21 21:51:37,60.9,medium,117,,False
T-d46af9,A-6da850,2023-12-25 14:28:00,2023-12-27 10:32:47,44.1,medium,33,1.0,False
T-1dc127,A-6da850,2023-11-06 20:18:00,2023-11-09 20:18:00,72.0,urgent,25,2.0,True
T-8c03e7,A-6da850,2023-12-13 12:38:00,2023-12-16 12:38:00,72.0,high,180,,True
T-ee7a50,A-6da850,2024-01-04 17:27:00,2024-01-07 17:27:00,72.0,high,161,2.0,False
T-71fe41,A-6da850,2023-11-25 13:45:00,2023-11-27 03:30:23,37.8,low,97,,True
T-ce6132,A-e7beab,2024-11-10 17:50:00,2024-11-13 17:50:00,72.0,medium,166,,False
T-aa8108,A-e7beab,2024-09-10 14:12:00,2024-09-12 21:32:49,55.3,urgent,59,,True
T-23d056,A-e7beab,2023-12-07 09:42:00,2023-12-09 16:23:54,54.7,low,51,4.0,False
T-dfe912,A-d82ef9,2024-11-25 11:28:00,2024-11-26 10:28:03,23.0,urgent,115,,False
T-ff133c,A-d82ef9,2024-09-12 15:59:00,2024-09-13 12:40:54,20.7,high,36,5.0,False
T-1f280a,A-d82ef9,2024-12-17 17:46:00,2024-12-19 09:19:19,39.6,medium,20,,False
T-b23e3a,A-d82ef9,2024-07-24 16:38:00,2024-07-25 13:54:04,21.3,low,180,,False
T-423656,A-d82ef9,2024-08-30 10:46:00,2024-08-31 18:44:35,32.0,medium,37,,False
T-e009fb,A-d82ef9,2024-12-04 14:31:00,2024-12-06 02:36:19,36.1,high,71,,False
T-36fbee,A-d82ef9,2024-11-11 14:39:00,2024-11-12 03:33:47,12.9,medium,24,3.0,False
T-7d69c1,A-d82ef9,2024-09-29 11:23:00,2024-09-29 20:37:09,9.2,medium,35,3.0,False
T-ab05ab,A-e7a1e2,2024-10-19 20:28:00,2024-10-22 20:28:00,72.0,urgent,76,,False
T-eea596,A-e7a1e2,2024-07-31 12:08:00,2024-08-01 06:48:05,18.7,urgent,116,,False
T-219c46,A-e7a1e2,2024-07-08 15:11:00,2024-07-09 02:20:46,11.2,medium,39,,False
T-6c78c9,A-fabe19,2024-12-01 15:48:00,2024-12-02 22:27:42,30.7,low,127,2.0,True
T-b9880d,A-fabe19,2024-12-24 16:37:00,2024-12-26 09:12:42,40.6,high,86,,False
T-be724a,A-fabe19,2024-11-15 12:22:00,2024-11-18 00:01:06,59.7,low,85,,False
T-652927,A-fabe19,2024-12-11 19:03:00,2024-12-11 23:00:09,4.0,low,111,4.0,True
T-0103ba,A-82d8a6,2024-12-16 07:13:00,2024-12-18 17:01:16,57.8,low,180,2.0,False
T-526832,A-82d8a6,2024-12-28 12:21:00,2024-12-29 14:12:34,25.9,urgent,26,,False
T-622a8b,A-82d8a6,2024-12-20 08:17:00,2024-12-21 06:21:14,22.1,medium,63,4.0,False
T-95df68,A-dfbd31,2023-12-30 19:49:00,2023-12-31 05:40:32,9.9,medium,19,5.0,False
T-3b0f69,A-40a557,2024-01-22 08:40:00,2024-01-23 14:34:03,29.9,medium,134,,False
T-6285fc,A-40a557,2024-03-15 18:14:00,2024-03-16 18:01:45,23.8,low,96,3.0,False
T-e8ce46,A-58b9ff,2024-12-22 15:24:00,2024-12-24 02:03:09,34.7,medium,120,2.0,False
T-4644b8,A-58b9ff,2024-10-11 12:16:00,2024-10-14 12:16:00,72.0,low,104,,False
T-0c9f3a,A-58b9ff,2024-09-29 19:39:00,2024-10-01 08:08:49,36.5,urgent,33,1.0,False
T-a8cab0,A-58b9ff,2024-10-29 20:44:00,2024-10-31 13:27:25,40.7,urgent,161,4.0,False
T-84c406,A-ef84cf,2024-10-02 08:35:00,2024-10-03 01:16:59,16.7,urgent,17,4.0,False
T-3a4fb6,A-d40bf7,2024-12-01 12:45:00,2024-12-02 10:01:39,21.3,medium,62,,False
T-2de986,A-e3bd71,2024-04-08 12:07:00,2024-04-10 05:08:22,41.0,high,116,5.0,False
T-d78caf,A-df10db,2023-11-27 19:26:00,2023-11-29 02:39:16,31.2,medium,57,3.0,False
T-03f8ec,A-df10db,2023-12-01 15:09:00,2023-12-02 20:53:50,29.7,low,61,4.0,False
T-c6a79b,A-df10db,2023-07-28 19:03:00,2023-07-29 16:11:53,21.1,high,82,,False
T-cf4340,A-df10db,2023-11-15 20:36:00,2023-11-17 11:42:37,39.1,low,76,5.0,False
T-7f503a,A-fe79a5,2024-05-30 20:07:00,2024-05-31 21:40:01,25.6,high,66,3.0,False
T-107623,A-fe79a5,2024-03-22 17:35:00,2024-03-24 03:35:37,34.0,medium,93,4.0,False
T-2bc494,A-fe79a5,2024-07-30 17:57:00,2024-07-31 04:51:58,10.9,urgent,70,,False
T-aad3e8,A-fe79a5,2024-06-26 10:42:00,2024-06-28 09:15:52,46.6,high,28,3.0,False
T-f29f73,A-fe79a5,2024-07-02 20:25:00,2024-07-04 12:57:27,40.5,medium,47,2.0,False
T-684871,A-fe79a5,2024-07-24 15:36:00,2024-07-26 07:14:48,39.6,low,30,,False
T-c0cbef,A-fe79a5,2024-05-08 20:51:00,2024-05-09 06:48:28,10.0,urgent,65,3.0,False
T-9e5a70,A-2922b6,2024-12-28 08:35:00,2024-12-31 04:51:44,68.3,urgent,33,2.0,False
T-1e190b,A-2922b6,2024-12-19 07:31:00,2024-12-20 21:41:08,38.2,high,69,,True
T-307f3b,A-2922b6,2024-11-19 12:30:00,2024-11-21 20:04:32,55.6,urgent,30,,True
T-bbe018,A-2922b6,2024-12-23 17:42:00,2024-12-25 20:45:19,51.1,urgent,46,,False
T-5d7eed,A-2922b6,2024-12-23 16:51:00,2024-12-26 08:15:15,63.4,high,53,,False
T-34cf10,A-2922b6,2024-11-26 11:39:00,2024-11-28 17:20:39,53.7,high,109,,False
T-3c816d,A-2922b6,2024-12-03 11:21:00,2024-12-06 00:37:52,61.3,urgent,61,3.0,True
T-ebb567,A-2922b6,2024-12-24 19:15:00,2024-12-25 18:46:44,23.5,medium,45,1.0,False
T-663700,A-1986ca,2024-01-19 14:35:00,2024-01-21 11:16:55,44.7,low,81,3.0,False
T-34b1cc,A-1986ca,2024-03-10 19:41:00,2024-03-12 18:59:05,47.3,medium,96,2.0,True
T-fe1482,A-1986ca,2024-06-03 10:26:00,2024-06-04 14:14:17,27.8,urgent,58,,False
T-5f6f9c,A-5c9849,2024-12-30 12:08:00,2024-12-31 06:12:14,18.1,urgent,41,5.0,False
T-6ce13f,A-5c9849,2024-12-20 13:41:00,2024-12-21 08:42:52,19.0,urgent,38,,False
T-e76b50,A-443b7c,2024-10-18 14:29:00,2024-10-18 20:35:36,6.1,medium,99,4.0,False
T-6284ef,A-443b7c,2024-10-27 20:00:00,2024-10-29 20:44:42,48.7,medium,37,4.0,False
T-6fd15e,A-271f46,2023-02-17 20:00:00,2023-02-18 18:45:05,22.8,urgent,39,,False
T-8dbe76,A-271f46,2023-07-28 15:07:00,2023-07-29 10:06:29,19.0,low,176,3.0,False
T-9703d3,A-271f46,2023-12-16 13:48:00,2023-12-18 09:26:25,43.6,low,180,3.0,False
T-e52ea7,A-271f46,2023-03-10 10:29:00,2023-03-11 13:37:50,27.1,high,121,,False
T-fc4f8e,A-271f46,2023-08-23 13:47:00,2023-08-24 15:18:14,25.5,low,90,3.0,False
T-2a46b1,A-0aaf6e,2024-07-08 08:13:00,2024-07-10 00:18:42,40.1,low,20,,True
T-af3f99,A-0aaf6e,2024-06-14 14:06:00,2024-06-15 06:11:59,16.1,medium,56,5.0,False
T-5dd448,A-eb2fdc,2024-03-27 14:58:00,2024-03-28 21:08:50,30.2,urgent,39,,False
T-c85872,A-eb2fdc,2024-06-04 19:08:00,2024-06-06 12:08:39,41.0,low,52,,False
T-ac95bf,A-b2af2e,2024-11-02 07:20:00,2024-11-02 13:26:27,6.1,urgent,39,5.0,False
T-e4c00e,A-b2af2e,2024-10-16 17:37:00,2024-10-17 06:40:52,13.1,high,36,5.0,False
T-0a160e,A-95b24a,2024-10-09 16:11:00,2024-10-11 04:39:55,36.5,medium,110,,False
T-85b2e5,A-95b24a,2024-04-08 15:26:00,2024-04-10 15:57:21,48.5,medium,51,5.0,False
T-f282d0,A-692f18,2024-06-06 17:38:00,2024-06-07 09:03:33,15.4,urgent,92,,False
T-56ee04,A-692f18,2024-04-01 17:50:00,2024-04-02 10:28:16,16.6,low,105,,False
T-751480,A-692f18,2024-04-03 19:30:00,2024-04-05 07:41:33,36.2,urgent,78,2.0,False
T-46be89,A-692f18,2024-05-20 13:38:00,2024-05-22 15:05:33,49.5,medium,62,,False
T-3d0d62,A-692f18,2024-04-03 12:33:00,2024-04-05 08:19:54,43.8,low,20,3.0,False
T-04ecf0,A-692f18,2024-05-08 12:26:00,2024-05-09 12:19:28,23.9,urgent,172,3.0,False
T-75b3ad,A-692f18,2024-06-24 10:28:00,2024-06-26 13:42:30,51.2,urgent,180,5.0,True
T-bd6d1f,A-692f18,2024-06-27 11:27:00,2024-06-30 11:27:00,72.0,urgent,61,,False
T-79e29e,A-692f18,2024-05-21 16:44:00,2024-05-24 08:20:49,63.6,low,166,,False
T-5bdfcc,A-f6b2fb,2024-12-04 16:41:00,2024-12-06 09:25:58,40.7,medium,66,,False
T-18e5e9,A-f6b2fb,2024-07-16 17:31:00,2024-07-19 17:31:00,72.0,urgent,180,5.0,False
T-55acfd,A-a45270,2024-08-29 08:03:00,2024-08-30 16:15:21,32.2,urgent,101,,True
T-96c430,A-0cc442,2024-11-19 13:09:00,2024-11-21 07:48:00,42.7,urgent,51,,False
T-a117f8,A-0cc442,2024-10-03 20:19:00,2024-10-04 23:42:41,27.4,high,69,2.0,False
T-7522f2,A-0cc442,2024-08-29 16:09:00,2024-08-30 07:03:22,14.9,high,127,2.0,False
T-66ede7,A-0cc442,2024-08-27 11:15:00,2024-08-29 21:02:22,57.8,urgent,83,5.0,False
T-890119,A-0cc442,2024-10-25 11:23:00,2024-10-28 04:15:22,64.9,high,73,4.0,False
T-005bf2,A-0cc442,2024-08-03 07:55:00,2024-08-04 00:31:44,16.6,high,172,,True
T-2dc96d,A-c7e58b,2023-11-24 13:08:00,2023-11-24 19:38:16,6.5,urgent,56,5.0,False
T-5ec62c,A-c7e58b,2024-02-21 10:45:00,2024-02-22 16:20:07,29.6,low,60,4.0,False
T-8e4dc9,A-c7e58b,2023-07-28 08:13:00,2023-07-29 20:33:34,36.3,high,62,5.0,False
T-fb1d13,A-c7e58b,2024-08-20 18:59:00,2024-08-21 21:19:49,26.3,high,111,3.0,False
T-c4c97b,A-c7e58b,2023-10-19 12:46:00,2023-10-21 00:16:46,35.5,high,83,4.0,False
T-8733e0,A-0b0d6d,2024-12-30 17:21:00,2025-01-01 13:40:12,44.3,medium,86,4.0,False
T-de2515,A-0b0d6d,2024-12-30 17:51:00,2024-12-31 04:47:41,10.9,low,35,5.0,False
T-3f5b9f,A-e36807,2024-08-06 09:25:00,2024-08-07 15:07:16,29.7,high,36,,False
T-78157b,A-e36807,2024-10-02 12:58:00,2024-10-03 22:08:16,33.2,low,60,,False
T-54b6ac,A-e36807,2024-07-22 14:17:00,2024-07-23 04:05:49,13.8,medium,103,,False
T-fb438c,A-5f7781,2024-08-26 11:49:00,2024-08-28 13:58:51,50.2,low,68,5.0,False
T-08f30a,A-5f7781,2024-12-09 18:20:00,2024-12-11 00:00:42,29.7,medium,70,,False
T-d7dfa7,A-09540c,2023-12-05 15:46:00,2023-12-06 15:33:35,23.8,high,20,3.0,False
T-dae9cd,A-09540c,2024-12-08 18:07:00,2024-12-09 23:57:28,29.8,urgent,56,,False
T-28b977,A-09540c,2024-11-24 19:11:00,2024-11-25 19:39:55,24.5,low,57,2.0,False
T-ac0e48,A-09540c,2024-06-21 12:49:00,2024-06-22 05:44:18,16.9,medium,25,,False
T-ec4d7c,A-09540c,2024-10-16 16:03:00,2024-10-18 01:19:41,33.3,low,116,,False
T-ede165,A-098560,2023-12-10 11:10:00,2023-12-10 22:55:06,11.8,medium,25,5.0,False
T-df18d0,A-098560,2024-02-11 20:59:00,2024-02-13 01:31:40,28.5,medium,95,5.0,False
T-25068c,A-098560,2024-10-18 09:17:00,2024-10-19 10:51:51,25.6,medium,65,5.0,False
T-0cacdd,A-098560,2024-04-16 13:42:00,2024-04-16 21:44:02,8.0,medium,22,5.0,False
T-48b97f,A-ccb686,2024-01-28 09:11:00,2024-01-29 22:29:40,37.3,medium,64,5.0,False
T-049377,A-ccb686,2024-03-18 20:56:00,2024-03-19 04:10:47,7.2,low,153,2.0,True
T-8eb237,A-ccb686,2024-07-03 09:03:00,2024-07-03 15:26:18,6.4,medium,121,,False
T-cb4976,A-ccb686,2024-09-04 16:13:00,2024-09-04 23:06:32,6.9,high,61,,False
T-648913,A-ccb686,2024-07-20 20:44:00,2024-07-21 14:09:28,17.4,low,68,4.0,False
T-82fa53,A-ccb686,2024-04-13 10:50:00,2024-04-14 16:41:46,29.9,urgent,20,,False
T-80aa2c,A-855a48,2024-07-16 20:16:00,2024-07-19 15:31:58,67.3,high,24,,False
T-311fb1,A-855a48,2024-04-08 08:58:00,2024-04-10 18:58:44,58.0,low,72,3.0,True
T-d5f3f7,A-855a48,2024-05-23 08:11:00,2024-05-24 01:56:18,17.8,low,106,3.0,False
T-2d811f,A-855a48,2024-01-06 09:44:00,2024-01-07 05:10:07,19.4,low,154,1.0,False
T-b3f5f0,A-855a48,2024-10-28 20:35:00,2024-10-30 10:34:02,38.0,urgent,89,,False
T-a8ff1f,A-855a48,2024-01-30 18:56:00,2024-02-01 17:50:40,46.9,high,180,3.0,False
T-b6874f,A-855a48,2024-06-07 20:08:00,2024-06-09 09:29:28,37.4,urgent,61,,False
T-b001da,A-855a48,2024-11-16 12:04:00,2024-11-17 09:43:53,21.7,low,103,4.0,False
T-3c28df,A-855a48,2024-05-16 11:25:00,2024-05-17 14:14:05,26.8,high,119,3.0,True
T-ada074,A-855a48,2024-12-18 18:20:00,2024-12-19 23:37:10,29.3,medium,51,,False
T-916f09,A-d3c88e,2024-12-09 17:35:00,2024-12-11 07:27:16,37.9,urgent,49,,False
T-234882,A-d3c88e,2024-11-02 07:26:00,2024-11-02 17:17:32,9.9,high,68,4.0,False
T-04eddb,A-d3c88e,2024-10-25 13:32:00,2024-10-26 15:44:54,26.2,low,44,,False
T-d75d22,A-0354fe,2024-12-12 18:52:00,2024-12-14 02:51:59,32.0,urgent,85,4.0,False
T-d5b8ab,A-0354fe,2024-12-05 20:01:00,2024-12-06 13:52:51,17.9,urgent,15,4.0,False
T-5a3e53,A-0354fe,2024-11-23 14:06:00,2024-11-26 06:58:16,64.9,medium,40,4.0,False
T-c5ee5a,A-0354fe,2024-12-30 12:54:00,2024-12-30 20:37:09,7.7,medium,93,5.0,False
T-e336de,A-40de06,2024-03-16 12:26:00,2024-03-17 22:30:39,34.1,high,65,,False
T-532f5e,A-40de06,2024-06-22 19:11:00,2024-06-24 08:13:06,37.0,urgent,76,,False
T-ad4503,A-40de06,2023-10-08 20:12:00,2023-10-09 14:21:12,18.2,medium,61,4.0,False
T-5249da,A-cbbe12,2024-11-23 10:14:00,2024-11-24 06:06:32,19.9,urgent,37,2.0,False
T-4b7c49,A-cbbe12,2024-05-11 11:30:00,2024-05-14 11:30:00,72.0,high,52,5.0,False
T-d8db8d,A-cbbe12,2023-10-03 19:59:00,2023-10-05 08:17:06,36.3,urgent,70,3.0,False
T-8f0300,A-cbbe12,2024-01-28 08:44:00,2024-01-30 12:23:59,51.7,medium,93,4.0,False
T-f011cb,A-f1f639,2023-05-02 07:12:00,2023-05-05 07:12:00,72.0,high,58,4.0,True
T-b0c77e,A-f1f639,2024-02-20 16:49:00,2024-02-21 19:31:46,26.7,high,180,,False
T-85f487,A-f1f639,2024-03-06 07:14:00,2024-03-07 01:43:52,18.5,high,101,,False
T-58cfd7,A-993085,2023-08-30 13:30:00,2023-08-31 06:05:44,16.6,urgent,114,3.0,False
T-58b2c8,A-993085,2024-03-07 16:08:00,2024-03-08 15:45:28,23.6,urgent,82,4.0,False
T-9053c0,A-05f0e5,2023-09-14 15:29:00,2023-09-15 13:37:57,22.1,urgent,46,,False
T-96226c,A-05f0e5,2023-07-14 07:55:00,2023-07-16 03:54:59,44.0,high,46,,False
T-552b61,A-034368,2024-03-03 09:37:00,2024-03-03 16:24:11,6.8,medium,66,4.0,False
T-c03ca7,A-034368,2024-02-23 20:52:00,2024-02-24 14:51:51,18.0,urgent,80,,False
T-e68580,A-4ae22a,2024-10-30 13:11:00,2024-10-31 03:45:12,14.6,urgent,20,5.0,False
T-ed4c0d,A-9174e0,2024-12-19 07:54:00,2024-12-21 12:47:48,52.9,high,38,3.0,True
T-b2a2d6,A-9174e0,2024-12-29 08:14:00,2024-12-30 21:58:33,37.7,urgent,68,,False
T-b330a5,A-9174e0,2024-12-27 10:54:00,2024-12-28 05:13:58,18.3,low,40,4.0,False
T-78711a,A-9174e0,2024-12-24 19:16:00,2024-12-26 01:59:56,30.7,low,83,,False
T-7328a1,A-9174e0,2024-12-28 16:49:00,2024-12-29 02:26:49,9.6,low,35,3.0,False
T-1a8bbe,A-00cac8,2024-08-10 14:17:00,2024-08-10 21:27:30,7.2,medium,78,,False
T-931d10,A-00cac8,2024-02-03 19:37:00,2024-02-04 13:10:35,17.6,high,109,,False
T-aa8f91,A-977ca0,2024-03-05 11:43:00,2024-03-06 15:18:21,27.6,high,99,4.0,False
T-9b96d4,A-977ca0,2024-04-14 20:19:00,2024-04-16 04:51:10,32.5,medium,80,4.0,False
T-77c6e2,A-cb6cc6,2024-11-10 13:19:00,2024-11-11 15:19:04,26.0,low,20,4.0,False
T-aa7aa3,A-54ecc2,2023-07-03 13:39:00,2023-07-04 14:52:52,25.2,high,52,3.0,False
T-a10a37,A-54ecc2,2024-07-23 09:27:00,2024-07-23 18:12:33,8.8,high,171,,False
T-b93dae,A-2e3bad,2024-12-12 16:54:00,2024-12-12 21:37:10,4.7,high,45,,False
T-01c157,A-2e3bad,2023-10-12 17:22:00,2023-10-14 11:37:55,42.3,urgent,103,4.0,True
T-e07d42,A-3d957b,2024-11-15 18:04:00,2024-11-16 06:01:12,12.0,medium,53,4.0,False
T-173040,A-3d957b,2024-06-26 15:19:00,2024-06-26 23:49:31,8.5,high,82,,False
T-897443,A-3d957b,2024-08-08 07:11:00,2024-08-08 23:17:28,16.1,low,100,,False
T-649061,A-019782,2023-04-21 13:12:00,2023-04-22 10:29:57,21.3,urgent,103,,False
T-d66a8a,A-019782,2023-05-04 12:03:00,2023-05-07 12:03:00,72.0,urgent,54,2.0,True
T-0d080f,A-019782,2023-05-05 19:00:00,2023-05-08 01:27:05,54.5,medium,84,,False
T-334e55,A-019782,2023-05-05 17:02:00,2023-05-07 01:05:05,32.1,urgent,103,,True
T-af6dee,A-019782,2023-04-28 08:11:00,2023-04-30 14:44:12,54.6,high,125,4.0,False
T-d096ad,A-019782,2023-04-20 12:49:00,2023-04-23 12:49:00,72.0,low,180,,True
T-fc435d,A-019782,2023-04-24 17:46:00,2023-04-26 16:07:10,46.4,low,54,2.0,False
T-6c3704,A-019782,2023-04-30 16:44:00,2023-05-02 14:37:28,45.9,high,65,1.0,False
T-fb7c12,A-0dbdc6,2024-04-23 20:40:00,2024-04-26 20:40:00,72.0,medium,46,,False
T-93b286,A-0dbdc6,2023-09-03 17:54:00,2023-09-04 11:15:31,17.4,low,180,,False
T-0e07c9,A-0dbdc6,2024-11-23 09:29:00,2024-11-24 23:31:53,38.0,low,42,4.0,False
T-aa7c8e,A-0dbdc6,2023-09-01 17:25:00,2023-09-02 20:07:18,26.7,medium,142,,False
T-0e9e92,A-0dbdc6,2023-10-30 10:22:00,2023-11-02 06:02:02,67.7,medium,37,4.0,False
T-38f97a,A-0dbdc6,2024-03-28 07:36:00,2024-03-29 13:48:45,30.2,medium,64,,False
T-b135a8,A-0dbdc6,2024-10-28 19:32:00,2024-10-31 17:28:10,69.9,urgent,148,,False
T-ca2d86,A-0dbdc6,2024-12-29 17:12:00,2025-01-01 11:59:04,66.8,urgent,33,2.0,True
T-568e11,A-1b707d,2023-12-13 09:02:00,2023-12-14 11:56:55,26.9,medium,62,3.0,True
T-9afe1d,A-1b707d,2024-10-02 12:39:00,2024-10-05 12:39:00,72.0,high,105,,False
T-16d3ac,A-1b707d,2024-10-30 16:42:00,2024-10-31 08:22:45,15.7,medium,26,4.0,True
T-b172af,A-1b707d,2024-07-05 13:40:00,2024-07-06 18:18:17,28.6,high,62,,False
T-3234a8,A-1b707d,2024-02-28 09:56:00,2024-03-01 16:37:08,54.7,medium,67,,False
T-15bf31,A-1b707d,2023-12-08 17:09:00,2023-12-11 07:41:54,62.5,high,170,3.0,False
T-87f853,A-1b707d,2024-04-04 10:06:00,2024-04-05 23:43:19,37.6,low,124,3.0,False
T-990ae5,A-b3fe05,2024-12-08 14:41:00,2024-12-10 00:18:54,33.6,urgent,15,2.0,False
T-5a6974,A-b3fe05,2024-07-31 13:56:00,2024-08-01 16:38:14,26.7,low,85,2.0,False
T-f9ce1d,A-b3fe05,2024-10-15 12:37:00,2024-10-17 15:49:08,51.2,low,106,,False
T-c668fe,A-8adedc,2024-07-06 14:33:00,2024-07-07 04:52:03,14.3,high,85,5.0,False
T-58f74a,A-8adedc,2024-07-07 07:48:00,2024-07-08 06:31:24,22.7,high,15,,False
T-0133e3,A-8adedc,2024-11-27 08:47:00,2024-11-27 11:09:30,2.4,low,10,5.0,False
T-71065e,A-432483,2023-06-08 09:55:00,2023-06-09 18:25:41,32.5,low,38,4.0,False
T-7d4f5f,A-432483,2023-04-16 17:01:00,2023-04-17 13:39:28,20.6,urgent,60,3.0,False
T-4cc1f3,A-432483,2023-09-13 14:07:00,2023-09-14 06:05:05,16.0,high,128,,False
T-2bb14b,A-432483,2024-02-24 12:47:00,2024-02-25 07:11:54,18.4,low,26,2.0,False
T-0ea170,A-9208f0,2023-07-18 13:42:00,2023-07-21 13:42:00,72.0,urgent,180,4.0,False
T-f55b2c,A-9208f0,2023-06-08 16:37:00,2023-06-10 12:30:40,43.9,medium,19,4.0,True
T-cbaa02,A-f03140,2023-12-24 16:40:00,2023-12-26 05:18:20,36.6,medium,143,,False
T-dd8471,A-b78bf8,2024-12-04 10:46:00,2024-12-06 09:28:41,46.7,medium,152,,False
T-3da496,A-b78bf8,2024-12-03 18:46:00,2024-12-04 15:58:46,21.2,urgent,44,3.0,False
T-6662c2,A-0e966d,2024-10-30 19:37:00,2024-10-31 23:53:42,28.3,low,19,3.0,False
T-4de6b2,A-0e966d,2024-12-03 13:01:00,2024-12-04 10:43:27,21.7,urgent,38,3.0,False
T-30ec20,A-ce550d,2024-12-24 10:01:00,2024-12-26 07:48:49,45.8,urgent,81,3.0,True
T-ce211b,A-ce550d,2024-10-31 07:18:00,2024-11-02 17:56:10,58.6,medium,96,2.0,True
T-1028c7,A-ce550d,2024-12-07 20:40:00,2024-12-10 03:24:13,54.7,urgent,77,2.0,False
T-91c4f7,A-ce550d,2024-11-11 18:26:00,2024-11-14 07:54:14,61.5,high,115,2.0,False
T-17a339,A-ce550d,2024-12-10 17:21:00,2024-12-12 10:52:37,41.5,urgent,55,,False
T-303171,A-ce550d,2024-11-13 18:20:00,2024-11-14 18:29:34,24.2,low,119,2.0,False
T-b1b0b6,A-ce550d,2024-12-03 15:15:00,2024-12-06 15:15:00,72.0,low,52,,False
T-c769c1,A-b30291,2024-11-10 18:24:00,2024-11-11 10:21:43,16.0,medium,49,,False
T-c1fd1b,A-b30291,2024-08-06 20:38:00,2024-08-07 11:08:16,14.5,medium,37,,False
T-dc0913,A-b30291,2024-12-11 19:18:00,2024-12-12 08:21:46,13.1,low,18,,False
T-4f577e,A-bb2f49,2024-12-04 13:46:00,2024-12-05 15:28:37,25.7,urgent,117,,False
T-78c420,A-bb2f49,2024-09-07 10:20:00,2024-09-09 04:43:26,42.4,low,42,4.0,False
T-251fc8,A-8b0451,2024-10-25 13:02:00,2024-10-27 06:11:46,41.2,high,100,3.0,False
T-3dc14f,A-8b0451,2024-11-02 11:37:00,2024-11-03 23:28:01,35.9,high,104,,False
T-901760,A-8b0451,2024-12-10 15:38:00,2024-12-12 07:14:50,39.6,medium,119,2.0,False
T-ec8d64,A-8b0451,2024-11-17 09:08:00,2024-11-18 16:27:41,31.3,urgent,64,,False
T-49e5a5,A-cbd1a3,2024-12-15 11:45:00,2024-12-17 05:05:52,41.3,urgent,97,,False
T-03f2fa,A-cbd1a3,2024-12-21 07:55:00,2024-12-21 22:52:54,15.0,urgent,34,,False
T-c86017,A-cbd1a3,2024-11-28 19:57:00,2024-11-29 05:16:16,9.3,urgent,60,2.0,False
T-63899a,A-cbd1a3,2024-12-19 08:50:00,2024-12-20 18:41:50,33.9,low,66,4.0,False
T-d00dac,A-417d2f,2024-08-12 15:45:00,2024-08-15 15:45:00,72.0,medium,66,4.0,False
T-ab977e,A-417d2f,2024-01-16 14:58:00,2024-01-17 11:45:23,20.8,high,63,2.0,False
T-7a2c85,A-417d2f,2023-09-17 15:32:00,2023-09-18 08:41:50,17.2,low,50,4.0,False
T-67e743,A-186a44,2023-09-03 14:59:00,2023-09-04 03:28:18,12.5,low,68,3.0,False
T-ee62a1,A-600734,2024-04-28 19:20:00,2024-04-29 14:15:59,18.9,urgent,47,,False
T-98c4e8,A-600734,2024-08-19 08:33:00,2024-08-19 19:12:34,10.7,high,159,2.0,False
